@RELATION dam_risk_forecast_30days

@ATTRIBUTE capacity NUMERIC
@ATTRIBUTE storage NUMERIC
@ATTRIBUTE active_storage NUMERIC
@ATTRIBUTE dead_storage NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE percent_storage NUMERIC
@ATTRIBUTE inflow NUMERIC
@ATTRIBUTE outflow NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE dam_id {100104,100105,100106,100107,100108,100201,100202,100206,100207,100208,100209,100210,100211,100301,100302,100303,100501,100502,100503,100504,100505,100514,100602,200101,200102,200103,200203,200204,200205,200212,200401,200402,200601,200603,200604}
@ATTRIBUTE dam_name {เขื่อนกระเสียว,เขื่อนกิ่วคอหมา,เขื่อนกิ่วลม,เขื่อนขุนด่านปราการชล,เขื่อนคลองสียัด,เขื่อนจุฬาภรณ์,เขื่อนทับเสลา,เขื่อนนฤบดินทรจินดา,เขื่อนน้ำพุง,เขื่อนน้ำอูน,เขื่อนบางพระ,เขื่อนบางลาง,เขื่อนประแสร์,เขื่อนปราณบุรี,เขื่อนป่าสักชลสิทธิ์,เขื่อนภูมิพล,เขื่อนมูลบน,เขื่อนรัชชประภา,เขื่อนลำตะคอง,เขื่อนลำนางรอง,เขื่อนลำปาว,เขื่อนลำพระเพลิง,เขื่อนลำแชะ,เขื่อนวชิราลงกรณ,เขื่อนศรีนครินทร์,เขื่อนสิริกิติ์,เขื่อนสิรินธร,เขื่อนหนองปลาไหล,เขื่อนห้วยหลวง,เขื่อนอุบลรัตน์,เขื่อนแก่งกระจาน,เขื่อนแควน้อยบำรุงแดน,เขื่อนแม่กวงอุดมธารา,เขื่อนแม่งัดสมบูรณ์ชล,เขื่อนแม่มอก}
@ATTRIBUTE region {ภาคกลาง,ภาคตะวันตก,ภาคตะวันออก,ภาคตะวันออกเฉียงเหนือ,ภาคเหนือ,ภาคใต้}
@ATTRIBUTE owner {กรมชลประทาน,การไฟฟ้า}
@ATTRIBUTE season {rainy,summer,winter}
@ATTRIBUTE risk_class_30d {drought,normal,flood}

@DATA
295.0000,263.0000,249.0000,14.0000,119.0800,45.2800,0.1990,0.3330,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,summer,normal
295.0000,263.0000,249.0000,14.0000,118.9400,45.2200,0.3100,0.4360,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,summer,normal
295.0000,263.0000,249.0000,14.0000,118.8100,45.1800,0.0860,0.3970,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,summer,normal
295.0000,263.0000,249.0000,14.0000,118.5000,45.0600,0.1470,0.2310,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,118.4200,45.0300,0.7640,0.1340,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,119.0500,45.2700,0.3960,0.1020,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,119.3400,45.3800,0.5190,0.0990,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,119.7600,45.5400,0.3100,0.1000,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,119.9700,45.6200,0.2280,0.1020,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.1000,45.6700,0.1020,0.2530,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.2500,45.7200,0.2700,0.1020,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.4200,45.7900,0.1850,0.1010,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.5000,45.8200,0.1190,0.1020,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.5200,45.8300,0.1450,0.1030,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.5600,45.8400,0.3290,0.0940,5.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,120.8000,45.9300,0.7270,0.0980,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,121.4300,46.1700,0.7300,0.1000,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,121.6100,46.2400,0.2480,0.0970,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,121.7600,46.3000,0.1530,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,121.8200,46.3200,0.3050,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.0300,46.4000,0.1790,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.1100,46.4300,0.2620,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.2800,46.5000,0.1790,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.3700,46.5300,0.1700,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.4400,46.5600,0.3120,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.6600,46.6400,1.0660,0.0920,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,123.6400,47.0100,0.7040,0.0900,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.2500,47.2400,0.3270,0.0920,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.4800,47.3300,0.2510,0.0920,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.6400,47.3900,0.2210,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.7700,47.4400,0.1540,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.8300,47.4600,0.5710,0.0920,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.3100,47.6500,0.3020,0.0920,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.5200,47.7300,0.1770,0.0930,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.6000,47.7600,0.1780,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.6900,47.7900,0.1530,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.7400,47.8100,0.1200,0.0950,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.7700,47.8200,0.1360,0.0940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.8100,47.8400,0.3030,0.0930,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,126.0200,47.9200,0.5330,1.2390,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,125.3100,47.6500,0.5150,1.2030,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.6300,47.3900,0.7270,1.1470,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,124.2100,47.2300,0.5030,1.2000,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,123.5100,46.9600,0.5300,1.1940,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.8500,46.7100,0.3760,1.1910,6.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,122.0300,46.4000,0.2640,1.2720,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,121.0200,46.0200,0.0520,1.3110,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,119.7600,45.5400,0.1870,1.2790,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,118.6700,45.1200,0.3090,1.2720,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,117.7100,44.7600,0.9390,1.2270,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,117.4200,44.6500,0.6140,1.1900,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,116.8400,44.4300,0.7540,0.8910,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,116.7100,44.3800,0.4420,0.9100,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,116.2400,44.2000,0.2860,0.4730,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,116.0500,44.1300,0.3380,0.3960,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,116.0000,44.1000,0.2790,0.3510,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,115.9200,44.0800,0.2590,0.3520,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,115.8300,44.0400,0.2250,0.3550,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,115.7000,43.9900,0.2510,0.4740,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,115.4800,43.9100,0.1840,0.4720,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,115.1900,43.8000,0.6890,0.9770,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,114.9000,43.6900,0.8040,0.9840,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,114.7200,43.6200,0.4750,0.7630,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,114.4300,43.5100,0.5810,0.9770,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,114.0400,43.3600,0.4820,1.0220,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,113.5000,43.1500,0.4000,1.0340,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,112.8600,42.9100,0.3250,1.0160,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,112.1700,42.6500,0.3420,1.0110,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,111.5000,42.4000,0.3090,1.0150,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,110.8000,42.1300,0.3660,0.9560,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,110.2100,41.9000,0.3340,0.6220,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,109.9200,41.7900,0.2740,0.6200,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,109.5700,41.6600,0.2420,0.7460,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
295.0000,263.0000,249.0000,14.0000,109.0700,41.4700,0.2900,0.6500,7.0000,100104,เขื่อนแม่กวงอุดมธารา,ภาคเหนือ,กรมชลประทาน,rainy,normal
